user_3	15.1568	2.5496410235706548E-5	594468.0	1.0
user_4	15.1648	2.5509867989662932E-5	594467.992	1.0
user_5	15.172799999999999	2.5180688300028047E-5	602557.0	1.0
user_6	594483.1648	148620.7912	4.0	1.0
user_7	594483.1728000001	297241.58640000003	2.0	1.0
user_8	594485.1728000001	297242.58640000003	2.0	1.0
